Order ID,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating
ORD00921,Table Lamp,Home & Kitchen,41169.65,5,205848.25,12/15/2024,Credit Card,2.7
ORD00922,Laptop,Electronics,21472.14,2,42944.28,9/8/2024,Debit Card,3.4
ORD00923,Comic Book,Books,7936.7,5,39683.5,12/10/2024,Debit Card,3.1
ORD00924,Jacket,Clothing,23939.92,3,71819.76,12/10/2024,Net Banking,2.1
ORD00925,Jeans,Clothing,47480.71,5,237403.55,9/9/2024,UPI,3.1
ORD00926,Sofa Cover,Home & Kitchen,8058.4,3,24175.2,11/28/2024,Net Banking,2.9
ORD00927,Shampoo,Beauty,32369.52,2,64739.04,1/27/2025,Debit Card,2.7
ORD00928,Jeans,Clothing,29604.77,4,118419.08,5/6/2024,Wallet,3.7
ORD00929,Jacket,Clothing,19927.72,2,39855.44,6/7/2024,Credit Card,3.7
ORD00930,Comic Book,Books,42170.48,1,42170.48,10/29/2024,UPI,4.4
ORD00931,Dress,Clothing,15950.41,5,79752.05,12/6/2024,COD,1.5
ORD00932,Fiction Novel,Books,791.45,4,3165.8,3/21/2024,Credit Card,1.2
ORD00933,Jeans,Clothing,28534.99,3,85604.97,8/15/2024,Net Banking,1.8
ORD00934,Mixer Grinder,Home & Kitchen,13371.43,4,53485.72,6/6/2024,Net Banking,1.2
ORD00935,Laptop,Electronics,48073.8,4,192295.2,10/3/2024,Credit Card,4.1
ORD00936,Fiction Novel,Books,15240.16,5,76200.8,6/14/2024,Net Banking,3.6
ORD00937,Comic Book,Books,11216.38,5,56081.9,3/11/2024,COD,2.8
ORD00938,Fiction Novel,Books,540.63,3,1621.89,4/12/2024,COD,3.5
ORD00939,Smartwatch,Electronics,19845.72,3,59537.16,5/8/2024,COD,4
ORD00940,Jacket,Clothing,31486.57,1,31486.57,8/16/2024,Wallet,3
ORD00941,Smartwatch,Electronics,47899.72,2,95799.44,7/10/2024,COD,4
ORD00942,Educational Book,Books,39842.15,5,199210.75,1/17/2025,Debit Card,4.8
ORD00943,Sneakers,Clothing,46101.14,2,92202.28,3/1/2024,Net Banking,4
ORD00944,Fiction Novel,Books,46563.35,5,232816.75,5/8/2024,Debit Card,1.2
ORD00945,Tablet,Electronics,35922.64,4,143690.56,2/17/2024,UPI,3.1
ORD00946,Laptop,Electronics,33745.33,1,33745.33,1/13/2025,COD,2.7
ORD00947,Dress,Clothing,22870.53,5,114352.65,6/20/2024,COD,1.4
ORD00948,Sofa Cover,Home & Kitchen,29715.31,2,59430.62,4/12/2024,COD,3.5
ORD00949,Jeans,Clothing,15543.65,4,62174.6,5/31/2024,Credit Card,2.7
ORD00950,Smartphone,Electronics,8234.32,2,16468.64,6/2/2024,Debit Card,1.9
ORD00951,T-Shirt,Clothing,959.63,1,959.63,11/21/2024,Wallet,1.6
ORD00952,Face Cream,Beauty,34969.69,5,174848.45,3/30/2024,Net Banking,4
ORD00953,Headphones,Electronics,46553.58,3,139660.74,1/4/2025,COD,2.3
ORD00954,Face Cream,Beauty,33472.93,1,33472.93,5/29/2024,Credit Card,3.4
ORD00955,Smartphone,Electronics,29781.11,2,59562.22,3/8/2024,Debit Card,3.6
ORD00956,Cookware Set,Home & Kitchen,30564.98,3,91694.94,7/14/2024,Debit Card,3.8
ORD00957,Sneakers,Clothing,42407.52,2,84815.04,5/26/2024,Debit Card,4.7
ORD00958,Fiction Novel,Books,10435.03,1,10435.03,9/23/2024,Debit Card,3.1
ORD00959,Headphones,Electronics,35278.46,3,105835.38,8/27/2024,COD,1.2
ORD00960,Smartphone,Electronics,34844.54,3,104533.62,9/26/2024,Credit Card,4.8
ORD00961,Comic Book,Books,31159.76,5,155798.8,1/25/2025,Wallet,1.1
ORD00962,Dress,Clothing,27369.17,4,109476.68,9/11/2024,UPI,3.5
ORD00963,Lipstick,Beauty,47055.28,1,47055.28,6/16/2024,Credit Card,3
ORD00964,Laptop,Electronics,30706.15,4,122824.6,8/6/2024,UPI,2.9
ORD00965,Hair Dryer,Beauty,659.73,4,2638.92,12/8/2024,UPI,3.5
ORD00966,Perfume,Beauty,14341.13,4,57364.52,6/28/2024,Credit Card,1.5
ORD00967,Educational Book,Books,22923.93,4,91695.72,12/10/2024,COD,2.7
ORD00968,Table Lamp,Home & Kitchen,20766.47,2,41532.94,4/23/2024,COD,1.8
ORD00969,Laptop,Electronics,36615.73,5,183078.65,4/10/2024,Net Banking,2
ORD00970,T-Shirt,Clothing,879.25,4,3517,9/7/2024,Wallet,4.9
ORD00971,Bedsheet,Home & Kitchen,8571.55,4,34286.2,1/12/2025,Wallet,3.9
ORD00972,Headphones,Electronics,23125.33,5,115626.65,1/19/2025,Debit Card,3.7
ORD00973,Educational Book,Books,5712.21,3,17136.63,9/11/2024,UPI,3.6
ORD00974,T-Shirt,Clothing,1434.23,2,2868.46,3/24/2024,UPI,3.5
ORD00975,Fiction Novel,Books,43163.16,2,86326.32,12/9/2024,Debit Card,1.9
ORD00976,Sofa Cover,Home & Kitchen,38545.29,1,38545.29,9/6/2024,Wallet,1.3
ORD00977,Lipstick,Beauty,8188.18,2,16376.36,8/15/2024,Wallet,1.3
ORD00978,Table Lamp,Home & Kitchen,35763.48,4,143053.92,12/27/2024,UPI,3.7
ORD00979,Cookware Set,Home & Kitchen,10818.91,2,21637.82,8/1/2024,Wallet,1.8
ORD00980,Perfume,Beauty,35506.41,5,177532.05,2/28/2024,Wallet,1.2
ORD00981,Tablet,Electronics,19010.38,5,95051.9,7/28/2024,Wallet,1.5
ORD00982,Fiction Novel,Books,29678.85,3,89036.55,10/25/2024,UPI,2.9
ORD00983,Comic Book,Books,5412.9,5,27064.5,6/30/2024,COD,2.1
ORD00984,Jeans,Clothing,22890.95,3,68672.85,11/30/2024,Credit Card,3
ORD00985,Jeans,Clothing,40905.69,5,204528.45,1/27/2025,COD,1.9
ORD00986,Bedsheet,Home & Kitchen,17253.67,3,51761.01,11/24/2024,Debit Card,4.6
ORD00987,Educational Book,Books,27920.2,5,139601,2/14/2024,Wallet,2.7
ORD00988,Jacket,Clothing,46055.88,5,230279.4,12/6/2024,COD,4.2
ORD00989,Smartwatch,Electronics,49569.3,4,198277.2,5/11/2024,COD,1.2
ORD00990,Educational Book,Books,35948.16,5,179740.8,10/30/2024,Wallet,2.5
ORD00991,Fiction Novel,Books,9189.91,5,45949.55,7/28/2024,Wallet,4.9
ORD00992,Mixer Grinder,Home & Kitchen,6075.65,2,12151.3,3/6/2024,Credit Card,2.1
ORD00993,Mixer Grinder,Home & Kitchen,25511.46,2,51022.92,11/27/2024,Net Banking,3.7
ORD00994,Mixer Grinder,Home & Kitchen,5815.52,4,23262.08,10/12/2024,UPI,2.2
ORD00995,Sneakers,Clothing,11479.89,3,34439.67,7/30/2024,Net Banking,2.5
ORD00996,Smartphone,Electronics,28995.81,3,86987.43,1/13/2025,COD,5
ORD00997,Perfume,Beauty,32799.51,2,65599.02,12/18/2024,Wallet,2.4
ORD00998,Face Cream,Beauty,40840.8,1,40840.8,7/26/2024,UPI,3.1
ORD00999,Cookware Set,Home & Kitchen,34741.79,4,138967.16,10/2/2024,Net Banking,3.2
ORD01000,Table Lamp,Home & Kitchen,16698.12,4,66792.48,3/26/2024,Credit Card,1.6
